Mirza Ghalib,"ghar jab banā liyā tire dar par kahe baġhair jānegā ab bhī tū na mirā ghar kahe baġhair 
kahte haiñ jab rahī na mujhe tāqat-e-suḳhan jānūñ kisī ke dil kī maiñ kyūñkar kahe baġhair 
kaam us se aa paḌā hai ki jis kā jahān meñ leve na koī naam sitamgar kahe baġhair 
jī meñ hī kuchh nahīñ hai hamāre vagarna ham sar jaa.e yā rahe na raheñ par kahe baġhair 
chhoḌūñgā maiñ na us but-e-kāfir kā pūjnā chhoḌe na ḳhalq go mujhe kāfar kahe baġhair 
maqsad hai nāz-o-ġhamza vale guftugū meñ kaam chaltā nahīñ hai dashna-o-ḳhanjar kahe baġhair 
har chand ho mushāhida-e-haq kī guftugū bantī nahīñ hai bāda-o-sāġhar kahe baġhair 
bahrā huuñ maiñ to chāhiye duunā ho iltifāt suntā nahīñ huuñ baat mukarrar kahe baġhair 
'ġhālib' na kar huzūr meñ tū baar baar arz zāhir hai terā haal sab un par kahe baġhair 
ghar jab bana liya tere dar par kahe baghair jaanega ab bhi tu na mera ghar kahe baghair 
kahte hain jab rahi na mujhe taqat-e-suKHan jaanun kisi ke dil ki main kyunkar kahe baghair 
kaam us se aa paDa hai ki jis ka jahan mein lewe na koi nam sitamgar kahe baghair 
ji mein hi kuchh nahin hai hamare wagarna hum sar jae ya rahe na rahen par kahe baghair 
chhoDunga main na us but-e-kafir ka pujna chhoDe na KHalq go mujhe kafar kahe baghair 
maqsad hai naz-o-ghamza wale guftugu mein kaam chalta nahin hai dashna-o-KHanjar kahe baghair 
har chand ho mushahida-e-haq ki guftugu banti nahin hai baada-o-saghar kahe baghair 
bahra hun main to chahiye duna ho iltifat sunta nahin hun baat mukarrar kahe baghair 
'ghaalib' na kar huzur mein tu bar bar arz zahir hai tera haal sab un par kahe baghair "
Bashir Badr,"koī phuul dhuup kī pattiyoñ meñ hare ribbon se bañdhā huā vo ġhazal kā lahja nayā nayā na kahā huā na sunā huā 
jise le ga.ī hai abhī havā vo varaq thā dil kī kitāb kā kahīñ āñsuoñ se miTā huā kahīñ āñsuoñ se likhā huā 
ka.ī miil ret ko kaaT kar koī mauj phuul khilā ga.ī koī peḌ pyaas se mar rahā hai nadī ke paas khaḌā huā 
vahī ḳhat ki jis pe jagah jagah do mahakte hoñToñ ke chāñd the kisī bhūle-bisre se taaq par tah-e-gard hogā dabā huā 
mujhe hādsoñ ne sajā sajā ke bahut hasīn banā diyā mirā dil bhī jaise dulhan kā haath ho mehñdiyoñ se rachā huā 
vahī shahr hai vahī rāste vahī ghar hai aur vahī lawn bhī magar is darīche se pūchhnā vo daraḳht anaar kā kyā huā 
mire saath jugnū hai ham-safar magar is sharar kī bisāt kyā ye charāġh koī charāġh hai na jalā huā na bujhā huā 
koi phul dhup ki pattiyon mein hare ribbon se bandha hua wo ghazal ka lahja naya naya na kaha hua na suna hua 
jise le gai hai abhi hawa wo waraq tha dil ki kitab ka kahin aansuon se miTa hua kahin aansuon se likha hua 
kai mil ret ko kaT kar koi mauj phul khila gai koi peD pyas se mar raha hai nadi ke pas khaDa hua 
wahi KHat ki jis pe jagah jagah do mahakte honTon ke chand the kisi bhule-bisre se taq par tah-e-gard hoga daba hua 
mujhe hadson ne saja saja ke bahut hasin bana diya mera dil bhi jaise dulhan ka hath ho mehndiyon se racha hua 
wahi shahr hai wahi raste wahi ghar hai aur wahi lawn bhi magar is dariche se puchhna wo daraKHt anar ka kya hua 
mere sath jugnu hai ham-safar magar is sharar ki bisat kya ye charagh koi charagh hai na jala hua na bujha hua "
Bashir Badr,"ḳhushbū kī tarah aayā vo tez havāoñ meñ māñgā thā jise ham ne din raat duāoñ meñ 
tum chhat pe nahīñ aa.e maiñ ghar se nahīñ niklā ye chāñd bahut bhaTkā sāvan kī ghaTāoñ meñ 
is shahr meñ ik laḌkī bilkul hai ġhazal jaisī bijlī sī ghaTāoñ meñ ḳhushbū sī adāoñ meñ 
mausam kā ishāra hai ḳhush rahne do bachchoñ ko ma.asūm mohabbat hai phūloñ kī ḳhatāoñ meñ 
ham chāñd sitāroñ kī rāhoñ ke musāfir haiñ ham raat chamakte haiñ tārīk ḳhalāoñ meñ 
bhagvān hī bhejeñge chāval se bharī thālī mazlūm parindoñ kī ma.asūm sabhāoñ meñ 
daadā baḌe bhole the sab se yahī kahte the kuchh zahr bhī hotā hai añgrezī davāoñ meñ 
KHushbu ki tarah aaya wo tez hawaon mein manga tha jise hum ne din raat duaon mein 
tum chhat pe nahin aae main ghar se nahin nikla ye chand bahut bhaTka sawan ki ghaTaon mein 
is shahr mein ek laDki bilkul hai ghazal jaisi bijli si ghaTaon mein KHushbu si adaon mein 
mausam ka ishaara hai KHush rahne do bachchon ko masum mohabbat hai phulon ki KHataon mein 
hum chand sitaron ki rahon ke musafir hain hum raat chamakte hain tarik KHalaon mein 
bhagwan hi bhejenge chawal se bhari thaali mazlum parindon ki masum sabhaon mein 
dada baDe bhole the sab se yahi kahte the kuchh zahr bhi hota hai angrezi dawaon mein "
Bashir Badr,"sau ḳhulūs bātoñ meñ sab karam ḳhayāloñ meñ bas zarā vafā kam hai tere shahr vāloñ meñ 
pahlī baar nazroñ ne chāñd bolte dekhā ham javāb kyā dete kho ga.e savāloñ meñ 
raat terī yādoñ ne dil ko is tarah chheḌā jaise koī chuTkī le narm narm gāloñ meñ 
yuuñ kisī kī āñkhoñ meñ sub.h tak abhī the ham jis tarah rahe shabnam phuul ke piyāloñ meñ 
merī aañkh ke taare ab na dekh pāoge raat ke musāfir the kho ga.e ujāloñ meñ 
jaise aadhī shab ke baa'd chāñd niiñd meñ chauñke vo gulāb kī jumbish un siyāh bāloñ meñ 
sau KHulus baaton mein sab karam KHayalon mein bas zara wafa kam hai tere shahr walon mein 
pahli bar nazron ne chand bolte dekha hum jawab kya dete kho gae sawalon mein 
raat teri yaadon ne dil ko is tarah chheDa jaise koi chuTki le narm narm galon mein 
yun kisi ki aankhon mein subh tak abhi the hum jis tarah rahe shabnam phul ke piyalon mein 
meri aankh ke tare ab na dekh paoge raat ke musafir the kho gae ujalon mein 
jaise aadhi shab ke ba'd chand nind mein chaunke wo gulab ki jumbish un siyah baalon mein "
Hasrat Mohani,"hai mashq-e-suḳhan jaarī chakkī kī mashaqqat bhī ik turfa tamāshā hai 'hasrat' kī tabī.at bhī 
jo chāho sazā de lo tum aur bhī khul khelo par ham se qasam le lo kī ho jo shikāyat bhī 
dushvār hai rindoñ par inkār-e-karam yaksar ai sāqi-e-jāñ-parvar kuchh lutf-o-ināyat bhī 
dil bas-ki hai dīvāna us husn-e-gulābī kā rañgīñ hai usī rū se shāyad ġham-e-furqat bhī 
ḳhud ishq kī gustāḳhī sab tujh ko sikhā degī ai husn-e-hayā-parvar shoḳhī bhī sharārat bhī 
barsāt ke aate hī tauba na rahī baaqī bādal jo nazar aa.e badlī merī nīyat bhī 
ushshāq ke dil nāzuk us shoḳh kī ḳhū nāzuk nāzuk isī nisbat se hai kār-e-mohabbat bhī 
rakhte haiñ mire dil par kyuuñ tohmat-e-betābī yaañ nāla-e-muztar kī jab mujh meñ ho quvvat bhī 
ai shauq kī bebākī vo kyā terī ḳhvāhish thī jis par unheñ ġhussa hai inkār bhī hairat bhī 
har-chand hai dil shaidā hurriyat-e-kāmil kā manzūr-e-duā lekin hai qaid-e-mohabbat bhī 
haiñ 'shād' o 'safī' shā.ir yā 'shauq' o 'vafā' 'hasrat' phir 'zāmin' o 'mahshar' haiñ 'iqbāl' bhī 'vahshat' bhī 
hai mashq-e-suKHan jari chakki ki mashaqqat bhi ek turfa tamasha hai 'hasrat' ki tabiat bhi 
jo chaho saza de lo tum aur bhi khul khelo par hum se qasam le lo ki ho jo shikayat bhi 
dushwar hai rindon par inkar-e-karam yaksar ai saqi-e-jaan-parwar kuchh lutf-o-inayat bhi 
dil bas-ki hai diwana us husn-e-gulabi ka rangin hai usi ru se shayad gham-e-furqat bhi 
KHud ishq ki gustaKHi sab tujh ko sikha degi ai husn-e-haya-parwar shoKHi bhi shararat bhi 
barsat ke aate hi tauba na rahi baqi baadal jo nazar aae badli meri niyat bhi 
ushshaq ke dil nazuk us shoKH ki KHu nazuk nazuk isi nisbat se hai kar-e-mohabbat bhi 
rakhte hain mere dil par kyun tohmat-e-betabi yan nala-e-muztar ki jab mujh mein ho quwwat bhi 
ai shauq ki bebaki wo kya teri KHwahish thi jis par unhen ghussa hai inkar bhi hairat bhi 
har-chand hai dil shaida hurriyat-e-kaamil ka manzur-e-dua lekin hai qaid-e-mohabbat bhi 
hain 'shad' o 'safi' shair ya 'shauq' o 'wafa' 'hasrat' phir 'zamin' o 'mahshar' hain 'iqbaal' bhi 'wahshat' bhi "
Mirza Ghalib,"us bazm meñ mujhe nahīñ bantī hayā kiye baiThā rahā agarche ishāre huā kiye 
dil hī to hai siyāsat-e-darbāñ se Dar gayā maiñ aur jā.ūñ dar se tire bin sadā kiye 
rakhtā phirūñ huuñ ḳhirqa o sajjāda rahn-e-mai muddat huī hai dāvat āb-o-havā kiye 
be-sarfa hī guzartī hai ho garche umr-e-ḳhizr hazrat bhī kal kaheñge ki ham kyā kiyā kiye 
maqdūr ho to ḳhaak se pūchhūñ ki ai la.iim tū ne vo ganj-hā-e-garāñ-māya kyā kiye 
kis roz tohmateñ na tarāshā kiye adū kis din hamāre sar pe na aare chalā kiye 
sohbat meñ ġhair kī na paḌī ho kahīñ ye ḳhū dene lagā hai bosa baġhair iltijā kiye 
zid kī hai aur baat magar ḳhū burī nahīñ bhūle se us ne saikḌoñ va.ade vafā kiye 
'ġhālib' tumhīñ kaho ki milegā javāb kyā maanā ki tum kahā kiye aur vo sunā kiye 
us bazm mein mujhe nahin banti haya kiye baiTha raha agarche ishaare hua kiye 
dil hi to hai siyasat-e-darban se Dar gaya main aur jaun dar se tere bin sada kiye 
rakhta phirun hun KHirqa o sajjada rahn-e-mai muddat hui hai dawat aab-o-hawa kiye 
be-sarfa hi guzarti hai ho garche umr-e-KHizr hazrat bhi kal kahenge ki hum kya kiya kiye 
maqdur ho to KHak se puchhun ki ai laim tu ne wo ganj-ha-e-garan-maya kya kiye 
kis roz tohmaten na tarasha kiye adu kis din hamare sar pe na aare chala kiye 
sohbat mein ghair ki na paDi ho kahin ye KHu dene laga hai bosa baghair iltija kiye 
zid ki hai aur baat magar KHu buri nahin bhule se us ne saikDon wade wafa kiye 
'ghaalib' tumhin kaho ki milega jawab kya mana ki tum kaha kiye aur wo suna kiye "
Faiz Ahmad Faiz,"shaiḳh sāhab se rasm-o-rāh na kī shukr hai zindagī tabāh na kī 
tujh ko dekhā to ser-chashm hue tujh ko chāhā to aur chaah na kī 
tere dast-e-sitam kā ijz nahīñ dil hī kāfir thā jis ne aah na kī 
the shab-e-hijr kaam aur bahut ham ne fikr-e-dil-e-tabāh na kī 
kaun qātil bachā hai shahr meñ 'faiz' jis se yāroñ ne rasm-o-rāh na kī 
shaiKH sahab se rasm-o-rah na ki shukr hai zindagi tabah na ki 
tujh ko dekha to ser-chashm hue tujh ko chaha to aur chah na ki 
tere dast-e-sitam ka ijz nahin dil hi kafir tha jis ne aah na ki 
the shab-e-hijr kaam aur bahut hum ne fikr-e-dil-e-tabah na ki 
kaun qatil bacha hai shahr mein 'faiz' jis se yaron ne rasm-o-rah na ki "
Dagh Dehlvi,"bhaveñ tantī haiñ ḳhanjar haath meñ hai tan ke baiThe haiñ kisī se aaj bigḌī hai ki vo yuuñ ban ke baiThe haiñ 
diloñ par saikḌoñ sikke tire joban ke baiThe haiñ kalejoñ par hazāroñ tiir is chitvan ke baiThe haiñ 
ilāhī kyuuñ nahīñ uThtī qayāmat mājrā kyā hai hamāre sāmne pahlū meñ vo dushman ke baiThe haiñ 
ye gustāḳhī ye chheḌ achchhī nahīñ hai ai dil-e-nādāñ abhī phir ruuTh jā.eñge abhī to man ke baiThe haiñ 
asar hai jazb-e-ulfat meñ to khiñch kar aa hī jā.eñge hameñ parvā nahīñ ham se agar vo tan ke baiThe haiñ 
subuk ho jā.eñge gar jā.eñge vo bazm-e-dushman meñ ki jab tak ghar meñ baiThe haiñ vo lākhoñ man ke baiThe haiñ 
fusūñ hai yā duā hai yā muamma khul nahīñ saktā vo kuchh paḌhte hue aage mire madfan ke baiThe haiñ 
bahut royā huuñ maiñ jab se ye maiñ ne ḳhvāb dekhā hai ki aap aañsū bahāte sāmne dushman ke baiThe haiñ 
khaḌe hoñ zer-e-tūbā vo na dam lene ko dam bhar bhī jo hasrat-mand tere sāya-e-dāman ke baiThe haiñ 
talāsh-e-manzil-e-maqsad kī gardish uTh nahīñ saktī kamar khole hue raste meñ ham rahzan ke baiThe haiñ 
ye josh-e-girya to dekho ki jab furqat meñ royā huuñ dar o dīvār ik pal meñ mire madfan ke baiThe haiñ 
nigāh-e-shoḳh o chashm-e-shauq meñ dar-parda chhantī hai ki vo chilman meñ haiñ nazdīk ham chilman ke baiThe haiñ 
ye uThnā baiThnā mahfil meñ un kā rañg lā.egā qayāmat ban ke uTTheñge bhabūkā ban ke baiThe haiñ 
kisī kī shāmat aa.egī kisī kī jaan jā.egī kisī kī taak meñ vo baam par ban-Than ke baiThe haiñ 
qasam de kar unheñ ye pūchh lo tum rañg-Dhañg us ke tumhārī bazm meñ kuchh dost bhī dushman ke baiThe haiñ 
koī chhīñTā paḌe to 'dāġh' kalkatte chale jaa.eñ azīmābād meñ ham muntazir sāvan ke baiThe haiñ 
bhawen tanti hain KHanjar hath mein hai tan ke baiThe hain kisi se aaj bigDi hai ki wo yun ban ke baiThe hain 
dilon par saikDon sikke tere joban ke baiThe hain kalejon par hazaron tir is chitwan ke baiThe hain 
ilahi kyun nahin uThti qayamat majra kya hai hamare samne pahlu mein wo dushman ke baiThe hain 
ye gustaKHi ye chheD achchhi nahin hai ai dil-e-nadan abhi phir ruTh jaenge abhi to man ke baiThe hain 
asar hai jazb-e-ulfat mein to khinch kar aa hi jaenge hamein parwa nahin hum se agar wo tan ke baiThe hain 
subuk ho jaenge gar jaenge wo bazm-e-dushman mein ki jab tak ghar mein baiThe hain wo lakhon man ke baiThe hain 
fusun hai ya dua hai ya muamma khul nahin sakta wo kuchh paDhte hue aage mere madfan ke baiThe hain 
bahut roya hun main jab se ye main ne KHwab dekha hai ki aap aansu bahate samne dushman ke baiThe hain 
khaDe hon zer-e-tuba wo na dam lene ko dam bhar bhi jo hasrat-mand tere saya-e-daman ke baiThe hain 
talash-e-manzil-e-maqsad ki gardish uTh nahin sakti kamar khole hue raste mein hum rahzan ke baiThe hain 
ye josh-e-girya to dekho ki jab furqat mein roya hun dar o diwar ek pal mein mere madfan ke baiThe hain 
nigah-e-shoKH o chashm-e-shauq mein dar-parda chhanti hai ki wo chilman mein hain nazdik hum chilman ke baiThe hain 
ye uThna baiThna mahfil mein un ka rang laega qayamat ban ke uTThenge bhabuka ban ke baiThe hain 
kisi ki shamat aaegi kisi ki jaan jaegi kisi ki tak mein wo baam par ban-Than ke baiThe hain 
qasam de kar unhen ye puchh lo tum rang-Dhang us ke tumhaari bazm mein kuchh dost bhi dushman ke baiThe hain 
koi chhinTa paDe to 'dagh' kalkatte chale jaen azimabaad mein hum muntazir sawan ke baiThe hain "
Dagh Dehlvi,"dil gayā tum ne liyā ham kyā kareñ jaane vaalī chiiz kā ġham kyā kareñ 
ham ne mar kar hijr meñ paa.ī shifā aise achchhoñ kā vo mātam kyā kareñ 
apne hī ġham se nahīñ miltī najāt is binā par fikr-e-ālam kyā kareñ 
ek sāġhar par hai apnī zindagī rafta rafta is se bhī kam kyā kareñ 
kar chuke sab apnī apnī hikmateñ dam nikaltā ho to hamdam kyā kareñ 
dil ne sīkhā sheva-e-begānagī aise nā-mahram ko mahram kyā kareñ 
ma.arka hai aaj husn o ishq kā dekhiye vo kyā kareñ ham kyā kareñ 
ā.īna hai aur vo haiñ dekhiye faisla donoñ ye bāham kyā kareñ 
aadmī honā bahut dushvār hai phir farishte hirs-e-ādam kyā kareñ 
tund-ḳhū hai kab sune vo dil kī baat aur bhī barham ko barham kyā kareñ 
Hyderabad aur lañgar yaad hai ab ke dillī meñ moharram kyā kareñ 
kahte haiñ ahl-e-sifārish mujh se 'dāġh' terī qismat hai burī ham kyā kareñ 
dil gaya tum ne liya hum kya karen jaane wali chiz ka gham kya karen 
hum ne mar kar hijr mein pai shifa aise achchhon ka wo matam kya karen 
apne hi gham se nahin milti najat is bina par fikr-e-alam kya karen 
ek saghar par hai apni zindagi rafta rafta is se bhi kam kya karen 
kar chuke sab apni apni hikmaten dam nikalta ho to hamdam kya karen 
dil ne sikha shewa-e-beganagi aise na-mahram ko mahram kya karen 
marka hai aaj husn o ishq ka dekhiye wo kya karen hum kya karen 
aaina hai aur wo hain dekhiye faisla donon ye baham kya karen 
aadmi hona bahut dushwar hai phir farishte hirs-e-adam kya karen 
tund-KHu hai kab sune wo dil ki baat aur bhi barham ko barham kya karen 
Hyderabad aur langar yaad hai ab ke dilli mein moharram kya karen 
kahte hain ahl-e-sifarish mujh se 'dagh' teri qismat hai buri hum kya karen "
Bashir Badr,"mirī zindagī bhī mirī nahīñ ye hazār ḳhānoñ meñ baT ga.ī mujhe ek muTThī zamīn de ye zamīn kitnī simaT ga.ī 
tirī yaad aa.e to chup rahūñ zarā chup rahūñ to ġhazal kahūñ ye ‘ajīb aag kī bel thī mire tan-badan se lipaT ga.ī 
mujhe likhne vaalā likhe bhī kyā mujhe paḌhne vaalā paḌhe bhī kyā jahāñ merā naam likhā gayā vahīñ raushnā.ī ulaT ga.ī 
na koī ḳhushī na malāl hai ki sabhī kā ek sā haal hai tire sukh ke din bhī guzar ga.e mirī ġham kī raat bhī kaT ga.ī 
mirī band palkoñ pe TuuT kar koī phuul raat bikhar gayā mujhe siskiyoñ ne jagā diyā mirī kachchī niiñd uchaT ga.ī 
meri zindagi bhi meri nahin ye hazar KHanon mein baT gai mujhe ek muTThi zamin de ye zamin kitni simaT gai 
teri yaad aae to chup rahun zara chup rahun to ghazal kahun ye ‘ajib aag ki bel thi mere tan-badan se lipaT gai 
mujhe likhne wala likhe bhi kya mujhe paDhne wala paDhe bhi kya jahan mera nam likha gaya wahin raushnai ulaT gai 
na koi KHushi na malal hai ki sabhi ka ek sa haal hai tere sukh ke din bhi guzar gae meri gham ki raat bhi kaT gai 
meri band palkon pe TuT kar koi phul raat bikhar gaya mujhe siskiyon ne jaga diya meri kachchi nind uchaT gai "
Mirza Ghalib,"kī vafā ham se to ġhair is ko jafā kahte haiñ hotī aa.ī hai ki achchhoñ ko burā kahte haiñ 
aaj ham apnī pareshāni-e-ḳhātir un se kahne jaate to haiñ par dekhiye kyā kahte haiñ 
agle vaqtoñ ke haiñ ye log inheñ kuchh na kaho jo mai o naġhma ko andoh-rubā kahte haiñ 
dil meñ aa jaa.e hai hotī hai jo fursat ġhash se aur phir kaun se naale ko rasā kahte haiñ 
hai par-e-sarhad-e-idrāk se apnā masjūd qible ko ahl-e-nazar qibla-numā kahte haiñ 
pā-e-afgār pe jab se tujhe rahm aayā hai ḳhār-e-rah ko tire ham mehr-e-giyā kahte haiñ 
ik sharar dil meñ hai us se koī ghabrā.egā kyā aag matlūb hai ham ko jo havā kahte haiñ 
dekhiye laatī hai us shoḳh kī naḳhvat kyā rañg us kī har baat pe ham nām-e-ḳhudā kahte haiñ 
'vahshat' o 'sheftā' ab marsiya kahveñ shāyad mar gayā 'ġhālib'-e-āshufta-navā kahte haiñ 
ki wafa hum se to ghair is ko jafa kahte hain hoti aai hai ki achchhon ko bura kahte hain 
aaj hum apni pareshani-e-KHatir un se kahne jate to hain par dekhiye kya kahte hain 
agle waqton ke hain ye log inhen kuchh na kaho jo mai o naghma ko andoh-ruba kahte hain 
dil mein aa jae hai hoti hai jo fursat ghash se aur phir kaun se nale ko rasa kahte hain 
hai par-e-sarhad-e-idrak se apna masjud qible ko ahl-e-nazar qibla-numa kahte hain 
pa-e-afgar pe jab se tujhe rahm aaya hai KHar-e-rah ko tere hum mehr-e-giya kahte hain 
ek sharar dil mein hai us se koi ghabraega kya aag matlub hai hum ko jo hawa kahte hain 
dekhiye lati hai us shoKH ki naKHwat kya rang us ki har baat pe hum nam-e-KHuda kahte hain 
'wahshat' o 'shefta' ab marsiya kahwen shayad mar gaya 'ghaalib'-e-ashufta-nawa kahte hain "
Jaun Eliya,"jaao qarār-e-be-dilāñ shām-ba-ḳhair shab-ba-ḳhair sahn huā dhuāñ dhuāñ shām-ba-ḳhair shab-ba-ḳhair 
shām-e-visāl hai qarīb sub.h-e-kamāl hai qarīb phir na raheñge sargirāñ shām-ba-ḳhair shab-ba-ḳhair 
vajd karegī zindagī jism-ba-jism jāñ-ba-jāñ jism-ba-jism jāñ-ba-jāñ shām-ba-ḳhair shab-ba-ḳhair 
ai mire shauq kī umañg mere shabāb kī tarañg tujh pe shafaq kā sā.ebāñ shām-ba-ḳhair shab-ba-ḳhair 
tū mirī shā.erī meñ hai rañg-e-tarāz o gul-fishāñ terī bahār be-ḳhizāñ shām-ba-ḳhair shab-ba-ḳhair 
terā ḳhayāl ḳhvāb ḳhvāb ḳhalvat-e-jāñ kī āb-o-tāb jism-e-jamīl-e-o-naujavāñ shām-ba-ḳhair shab-ba-ḳhair 
hai mirā nām-e-arjumand terā hisār-e-sar-buland bāno-e-shahr-e-jism-o-jāñ shām-ba-ḳhair shab-ba-ḳhair 
diid se jān-e-dīd tak dil se ruḳh-e-umīd tak koī nahīñ hai darmiyāñ shām-ba-ḳhair shab-ba-ḳhair 
ho ga.ī der jaao tum mujh ko gale lagāo tum tū mirī jaañ hai merī jaañ shām-ba-ḳhair shab-ba-ḳhair 
shām-ba-ḳhair shab-ba-ḳhair mauj-e-shamīm-e-pairahan terī mahak rahegī yaañ shām-ba-ḳhair shab-ba-ḳhair 
jao qarar-e-be-dilan sham-ba-KHair shab-ba-KHair sahn hua dhuan dhuan sham-ba-KHair shab-ba-KHair 
sham-e-visal hai qarib subh-e-kamal hai qarib phir na rahenge sargiran sham-ba-KHair shab-ba-KHair 
wajd karegi zindagi jism-ba-jism jaan-ba-jaan jism-ba-jism jaan-ba-jaan sham-ba-KHair shab-ba-KHair 
ai mere shauq ki umang mere shabab ki tarang tujh pe shafaq ka saeban sham-ba-KHair shab-ba-KHair 
tu meri shaeri mein hai rang-e-taraaz o gul-fishan teri bahaar be-KHizan sham-ba-KHair shab-ba-KHair 
tera KHayal KHwab KHwab KHalwat-e-jaan ki aab-o-tab jism-e-jamil-e-o-naujawan sham-ba-KHair shab-ba-KHair 
hai mera nam-e-arjumand tera hisar-e-sar-buland bano-e-shahr-e-jism-o-jaan sham-ba-KHair shab-ba-KHair 
did se jaan-e-did tak dil se ruKH-e-umid tak koi nahin hai darmiyan sham-ba-KHair shab-ba-KHair 
ho gai der jao tum mujh ko gale lagao tum tu meri jaan hai meri jaan sham-ba-KHair shab-ba-KHair 
sham-ba-KHair shab-ba-KHair mauj-e-shamim-e-pairahan teri mahak rahegi yan sham-ba-KHair shab-ba-KHair "
Shahryar,"shadīd pyaas thī phir bhī chhuā na paanī ko maiñ dekhtā rahā dariyā tirī ravānī ko 
siyāh raat ne behāl kar diyā mujh ko ki tuul de nahīñ paayā kisī kahānī ko 
bajā.e mere kisī aur kā taqarrur ho qubūl jo kare ḳhvāboñ kī pāsbānī ko 
amaañ kī jā mujhe ai shahr tū ne dī to hai bhulā na pā.ūñgā sahrā kī be-karānī ko 
jo chāhtā hai ki iqbāl ho sivā terā to sab meñ baañT barābar se shādmānī ko 
shadid pyas thi phir bhi chhua na pani ko main dekhta raha dariya teri rawani ko 
siyah raat ne behaal kar diya mujh ko ki tul de nahin paya kisi kahani ko 
bajae mere kisi aur ka taqarrur ho qubul jo kare KHwabon ki pasbani ko 
aman ki ja mujhe ai shahr tu ne di to hai bhula na paunga sahra ki be-karani ko 
jo chahta hai ki iqbaal ho siwa tera to sab mein banT barabar se shadmani ko "
Dagh Dehlvi,"ranj kī jab guftugū hone lagī aap se tum tum se tū hone lagī 
chāhiye paiġhām-bar donoñ taraf lutf kyā jab dū-ba-dū hone lagī 
merī rusvā.ī kī naubat aa ga.ī un kī shohrat kū-ba-kū hone lagī 
hai tirī tasvīr kitnī be-hijāb har kisī ke rū-ba-rū hone lagī 
ġhair ke hote bhalā ai shām-e-vasl kyuuñ hamāre rū-ba-rū hone lagī 
nā-ummīdī baḌh ga.ī hai is qadar aarzū kī aarzū hone lagī 
ab ke mil kar dekhiye kyā rañg ho phir hamārī justujū hone lagī 
'dāġh' itrā.e hue phirte haiñ aaj shāyad un kī aabrū hone lagī 
ranj ki jab guftugu hone lagi aap se tum tum se tu hone lagi 
chahiye paigham-bar donon taraf lutf kya jab du-ba-du hone lagi 
meri ruswai ki naubat aa gai un ki shohrat ku-ba-ku hone lagi 
hai teri taswir kitni be-hijab har kisi ke ru-ba-ru hone lagi 
ghair ke hote bhala ai sham-e-wasl kyun hamare ru-ba-ru hone lagi 
na-ummidi baDh gai hai is qadar aarzu ki aarzu hone lagi 
ab ke mil kar dekhiye kya rang ho phir hamari justuju hone lagi 
'dagh' itrae hue phirte hain aaj shayad un ki aabru hone lagi "
Hasrat Mohani,"aur to paas mire hijr meñ kyā rakkhā hai ik tire dard ko pahlū meñ chhupā rakkhā hai 
dil se arbāb-e-vafā kā hai bhulānā mushkil ham ne ye un ke taġhāful ko sunā rakkhā hai 
tum ne baal apne jo phūloñ meñ basā rakkhe haiñ shauq ko aur bhī dīvāna banā rakkhā hai 
saḳht bedard hai tāsīr-e-mohabbat ki unheñ bistar-e-nāz pe sote se jagā rakkhā hai 
aah vo yaad ki us yaad ko ho kar majbūr dil-e-māyūs ne muddat se bhulā rakkhā hai 
kyā ta.ammul hai mire qatl meñ ai bāzū-e-yār ek hī vaar meñ sar tan se judā rakkhā hai 
husn ko jaur se begāna na samjho ki use ye sabaq ishq ne pahle hī paḌhā rakkhā hai 
terī nisbat se sitamgar tire māyūsoñ ne dāġh-e-hirmāñ ko bhī siine se lagā rakkhā hai 
kahte haiñ ahl-e-jahāñ dard-e-mohabbat jis ko naam usī kā dil-e-muztar ne davā rakkhā hai 
nigah-e-yār se paikān-e-qazā kā mushtāq dil-e-majbūr nishāne pe khulā rakkhā hai 
is kā anjām bhī kuchh soch liyā hai 'hasrat' tū ne rabt un se jo is darja baḌhā rakkhā hai 
aur to pas mere hijr mein kya rakkha hai ek tere dard ko pahlu mein chhupa rakkha hai 
dil se arbab-e-wafa ka hai bhulana mushkil hum ne ye un ke taghaful ko suna rakkha hai 
tum ne baal apne jo phulon mein basa rakkhe hain shauq ko aur bhi diwana bana rakkha hai 
saKHt bedard hai tasir-e-mohabbat ki unhen bistar-e-naz pe sote se jaga rakkha hai 
aah wo yaad ki us yaad ko ho kar majbur dil-e-mayus ne muddat se bhula rakkha hai 
kya tammul hai mere qatl mein ai bazu-e-yar ek hi war mein sar tan se juda rakkha hai 
husn ko jaur se begana na samjho ki use ye sabaq ishq ne pahle hi paDha rakkha hai 
teri nisbat se sitamgar tere mayuson ne dagh-e-hirman ko bhi sine se laga rakkha hai 
kahte hain ahl-e-jahan dard-e-mohabbat jis ko nam usi ka dil-e-muztar ne dawa rakkha hai 
nigah-e-yar se paikan-e-qaza ka mushtaq dil-e-majbur nishane pe khula rakkha hai 
is ka anjam bhi kuchh soch liya hai 'hasrat' tu ne rabt un se jo is darja baDha rakkha hai "
